"","model","dataset","priorHyperParameter","execFolder","sgrna","gene","logRatioLeftBound","logRatioRightBound","logRatio"
"7557","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",72,"ERBB4",-0.0511761914919661,0.00951140580741129,-0.0202227152953725
"7558","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",73,"MET",-0.0958960564886515,-0.0339691871954439,-0.0643360931912351
"7559","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",74,"MET",0.0808192189373034,0.111093831115875,0.0960625065512356
"7560","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",75,"MET",-0.226876035160782,-0.163934049984711,-0.195075594160754
"7561","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",76,"FLT1",0.0945440771725588,0.122391297917478,0.108627567675819
"7562","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",77,"FLT1",0.00197503950901478,0.0377165735119021,0.0196145468480267
"7563","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",78,"FLT1",-0.0443627303509252,-0.00156219394624355,-0.0228587614420581
"7564","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",79,"KDR",-0.035685321110441,0.00241577962046434,-0.0164678654066982
"7565","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",80,"KDR",-0.00144958308416768,0.044789076816442,0.0216144666900087
"7566","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",81,"KDR",0.00226521499515718,0.061237149538245,0.0320099124557123
"7567","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",82,"PDGFRA",0.0739994087837713,0.119537783659785,0.096738791021009
"7568","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",83,"PDGFRA",0.0497717013766364,0.0777858658886057,0.0637480391453229
"7569","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",84,"PDGFRA",-0.0193922748581873,0.0484875683315715,0.0151078513243985
"7570","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",85,"PDGFRB",-0.0520137492545573,-0.006790884009489,-0.0291971188682237
"7571","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",86,"PDGFRB",-0.00858113497510955,0.0380610033611577,0.0149628967673334
"7572","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",87,"PDGFRB",0.0179381178721766,0.0530884548139962,0.0357081021207368
"7573","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",88,"ALK",-0.0719261920144399,-0.0235679705026717,-0.0477134849590997
"7574","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",89,"ALK",0.0374439816560831,0.069808888624806,0.0538815813706027
"7575","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",90,"ALK",-0.064528817058801,-0.0102918455738926,-0.0372914546638814
"7576","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",91,"ROS1",-0.076738641912875,-0.0396018368903306,-0.0581339778323745
"7577","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",92,"ROS1",0.00383083800859396,0.0379056816669454,0.0206542924266322
"7578","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",93,"ROS1",0.0135675996805341,0.0516284434380708,0.0326318462941496
"7579","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",94,"RET",0.0282266700088817,0.0592719211141179,0.0438153049338269
"7580","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",95,"RET",-0.00811895005833821,0.0348484210264769,0.0135605241331159
"7581","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",96,"RET",-0.0845068513816669,-0.0338569379397717,-0.0594779773472988
"7582","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",97,"FGFR1",-0.0742515560075894,-0.0224735740063532,-0.0486102524518746
"7583","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",98,"FGFR1",-0.0201231679722353,0.0325531954360159,0.00659581162515824
"7584","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",99,"FGFR1",0.00576850339800536,0.0493629756602924,0.0276030539868612
"7585","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",100,"FGFR2",-0.874919557821046,-0.783439973561354,-0.829297215291787
"7586","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",101,"FGFR2",-0.286815167925366,-0.206421769701091,-0.246479112304018
"7587","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",102,"FGFR2",-0.353376633732453,-0.239611609975741,-0.294762359235933
"7588","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",103,"FGFR3",0.0479664842889544,0.0818908054921895,0.0647348403902463
"7589","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",104,"FGFR3",0.0765721572149986,0.106588881992272,0.091554698578048
"7590","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",105,"FGFR3",0.0467822119425501,0.0833156511393214,0.0651145031782856
"7591","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",106,"PIK3R1",0.0289695602212059,0.0631760330739421,0.0461022559385819
"7592","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",107,"PIK3R1",-0.153841568309272,-0.00485330639116794,-0.05853658233168
"7593","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",108,"PIK3R1",-0.00319407859805906,0.0401670128848771,0.0188745166748858
"7594","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",109,"PDK1",-0.0315722934327908,0.0062162870799328,-0.0124818815382446
"7595","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",110,"PDK1",-0.0200802665669663,0.0328553137524566,0.00681241814747869
"7596","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",111,"PDK1",0.0118120335204654,0.0516475380052372,0.0321969027809263
"7597","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",112,"PGR",0.0632795872942593,0.099435090076244,0.0815773478261717
"7598","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",113,"PGR",0.138175155217456,0.19365137266292,0.18024726747158
"7599","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",114,"PGR",0.127718963125985,0.185079422707922,0.144503328035235
"7600","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",115,"AR",0.0793660839018258,0.107141520991197,0.0932560172538007
"7601","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",116,"AR",0.0278398761059161,0.0650793749921357,0.046663765226227
"7602","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",117,"AR",0.0785166875281371,0.109805231809333,0.0941263732248769
"7603","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",118,"SRC",0.0438251328351032,0.0739365645622191,0.058584454388741
"7604","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",119,"SRC",0.0855114554028353,0.114639390978056,0.0998860747895574
"7605","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",120,"SRC",-0.182349205508732,-0.0785498814799746,-0.151783533025633
"7606","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",121,"ILK",-0.060205227225973,-0.0156630669529033,-0.0376884667527562
"7607","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",122,"ILK",-0.0505681076617433,0.00506313021253848,-0.0224712107269009
"7608","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",123,"ILK",-0.0420315307908158,1.24055250219559e-05,-0.0205811879768379
"7609","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",124,"PTK2",-0.0926944760605285,-0.0119717090827268,-0.0524658342650488
"7610","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",125,"PTK2",0.0179885634795925,0.0648195731208519,0.0415200419008682
"7611","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",126,"PTK2",0.00630900007487527,0.036297663321576,0.0214073915899638
"7612","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",127,"KRAS",0.206576517230646,0.230108859728549,0.218333133953981
"7613","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",128,"KRAS",0.035175954925378,0.0841565455668016,0.0600686694900083
"7614","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",129,"KRAS",0.00579012688257069,0.0496882356987444,0.0280627906910451
"7615","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",130,"NRAS",0.0166108695483463,0.0516795648268669,0.0341407474869483
"7616","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",131,"NRAS",-0.0257186074455881,0.0185885686300658,-0.00343530661832752
"7617","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",132,"NRAS",0.035461244026271,0.0712356932582159,0.0534156888055488
"7618","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",133,"HRAS",-0.185454960916927,-0.0995309382172316,-0.162386263013943
"7619","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",134,"HRAS",-0.00947427314331952,0.0266245334493177,0.00859596042045464
"7620","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",135,"HRAS",-0.0215709986996215,0.0161404039609997,-0.00269900831236344
"7621","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",136,"ARAF",0.0687989618454239,0.0970580395966074,0.0828491329265685
"7622","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",137,"ARAF",0.0580401704284635,0.0905950794069318,0.0741301735192109
"7623","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",138,"ARAF",0.0651708448079129,0.0920848565581265,0.0785077022126561
"7624","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",139,"BRAF",0.0587111656507196,0.0860887350983527,0.07242739242306
"7625","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",140,"BRAF",0.107818182280395,0.132427527472927,0.119875052762972
"7626","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",141,"BRAF",-0.0420031367262696,0.0186713736110652,-0.0113407095076168
"7627","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",142,"RAF1",-0.0248931388358144,0.0222765895627941,-0.00127696905842121
"7628","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",143,"RAF1",-0.176163735129606,-0.0619155291149127,-0.100063561546706
"7629","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",144,"RAF1",-0.0995645919588675,-0.0250196424858843,-0.061739845414419
"7630","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",145,"TGFBR1",0.0476007823666408,0.0885583663226868,0.0679930269540918
"7631","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",146,"TGFBR1",0.0261700865560286,0.0552684873505945,0.0404760803893425
"7632","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",147,"TGFBR1",0.102431838806893,0.127008432958714,0.114654508439539
"7633","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",148,"TGFBR2",0.0719770447104582,0.102786174210576,0.0874271301529812
"7634","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",149,"TGFBR2",0.18194592563644,0.205540227829551,0.193670685939076
"7635","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",150,"TGFBR2",0.081620813831345,0.11126195232955,0.0964935209524858
"7636","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",151,"TGFBR3",0.0330428761350168,0.065193059010246,0.0490771378710263
"7637","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",152,"TGFBR3",0.0062456531177883,0.0444251855229895,0.0253198106682272
"7638","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",153,"TGFBR3",0.0582992214387642,0.0901043338454522,0.0743031205178513
"7639","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",154,"YAP1",0.0345616851619473,0.0653417924353726,0.0500299548047656
"7640","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",155,"YAP1",-0.0648113133634081,-0.0114537216271293,-0.0374175694071787
"7641","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",156,"YAP1",0.0438568731317133,0.0732668747511518,0.0587140019617482
"7642","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",157,"MYC",-1.3010520468451,-1.05815139003684,-1.21642606987191
"7643","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",158,"MYC",-0.599959189891258,-0.467857889861204,-0.560300021090383
"7644","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",159,"MYC",-0.771053358844711,-0.680096101496863,-0.725126205093806
"7645","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",160,"MYCN",-0.0308521450201127,0.024184626724908,-0.00337082378621819
"7646","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",161,"MYCN",0.011777822715875,0.0443303803671316,0.0278256318460865
"7647","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",162,"MYCN",0.206129020441338,0.228837081748412,0.217310455675186
"7648","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",163,"MDM2",-0.0059214893247729,0.0274966924818017,0.0105847613620178
"7649","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",164,"MDM2",-0.0360064066483034,0.00395907416580045,-0.0158845712524096
"7650","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",165,"MDM2",0.0215965606529624,0.0576392786533889,0.0394182728229557
"7651","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",166,"TP53",-0.0738132924274115,-0.0284524442770394,-0.0512185169407606
"7652","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",167,"TP53",0.022807403069572,0.0572379424601549,0.040242736340171
"7653","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",168,"TP53",0.0812853039613822,0.109902472869655,0.0955592862111968
"7654","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",169,"BRCA1",0.0511060380048544,0.104565530951194,0.0779403633760874
"7655","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",170,"BRCA1",0.0319891680063187,0.0627137117961177,0.0476037781073964
"7656","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",171,"BRCA1",-0.234970495474494,-0.179190705300259,-0.206977704079382
"7657","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",172,"BRCA2",-0.053718409602428,-0.0125334903520729,-0.0329556273353099
"7658","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",173,"BRCA2",-0.0320860403183185,0.00396776475988047,-0.014126613338416
"7659","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",174,"BRCA2",-0.14586730652957,-0.0667984106261973,-0.0876442522037241
"7660","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",175,"PARP1",-0.321052443629601,-0.2591765401112,-0.289629531173992
"7661","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",176,"PARP1",-0.230983502131299,-0.164795842220129,-0.197698089278814
"7662","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",177,"PARP1",-0.60152537819387,-0.481855521687025,-0.566670369517274
"7663","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",178,"PARP2",-0.0282070331583654,0.00748818309116774,-0.0100639425991635
"7664","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",179,"PARP2",0.0276099848503448,0.0643286905474458,0.0461606890639629
"7665","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",180,"PARP2",0.0514432123279349,0.0968792681852568,0.0741783084839492
"7666","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",181,"CDK12",-0.291321220909891,-0.238675803495397,-0.264931230288729
"7667","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",182,"CDK12",-0.56847514483027,-0.404356959814685,-0.461032445878234
"7668","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",183,"CDK12",-0.570282606701514,-0.455823384295884,-0.535787739082283
"7669","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",184,"CHEK1",-0.990907259704687,-0.855285900217948,-0.924099790140394
"7670","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",185,"CHEK1",-0.987639730981922,-0.906305103249373,-0.946764872194776
"7671","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",186,"CHEK1",-1.39004391892426,-1.33297236155948,-1.36082012327275
"7672","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",187,"ATG4B",0.0459238513242624,0.0761897577096872,0.0610331925725751
"7673","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",188,"ATG4B",0.00335313876028412,0.0414890733382604,0.0225383659927283
"7674","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",189,"ATG4B",0.0861309750712894,0.112175578043857,0.0990676013262875
"7675","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",190,"CA9",0.0496095890833338,0.0849370450641819,0.0673962821950044
"7676","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",191,"CA9",0.0608302931419703,0.0948062300615382,0.0780170091685907
"7677","humi.models.Poi$Builder","X0662_12141.csv",0.01,"exec_10",192,"CA9",0.0435945756430548,0.084034436891767,0.0639328730122155
"7678","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",1,"ctl_22",-0.207628062972792,0.012797094520463,-0.122681723497535
"7679","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",2,"ctl_23",-0.104598599986432,0.0277968985770806,-0.0151359611560144
"7680","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",3,"ctl_24",0.0717334326288665,0.169295550106948,0.12136318988323
"7681","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",4,"ctl_25",-0.0720301011400344,0.0704799247022219,0.0237166270364595
"7682","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",5,"ctl_26",-0.197651693424895,-0.0737484688084349,-0.136319342308765
"7683","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",6,"ctl_27",0.0269754347305524,0.0955154599274284,0.0616259411870608
"7684","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",7,"ctl_28",-0.0765370858100963,0.0759513375174692,0.02476680307934
"7685","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",8,"ctl_29",-0.110216434192854,0.0196007009004571,-0.0308544348776242
"7686","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",9,"ctl_30",-0.0100981679271229,0.0545957527834466,0.0222918474344488
"7687","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",10,"ctl_31",0.0297151790620485,0.0857301211517062,0.0578123849625177
"7688","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",11,"ctl_32",-0.000791634952595254,0.0776135917532414,0.0380186110426818
"7689","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",12,"ctl_33",-0.122585740004126,-0.00346409373051006,-0.0884044942666416
"7690","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",13,"ctl_34",-0.0169860713113141,0.0594312431807869,0.0214839381581149
"7691","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",14,"ctl_35",-0.740292590237483,-0.629890244215588,-0.684088216945117
"7692","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",15,"ctl_36",-0.0190404980044467,0.0769925383542749,0.0294214309842996
"7693","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",16,"ctl_37",-0.122215429708732,0.0329290226668263,-0.0265861268946165
"7694","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",17,"ctl_38",-0.0021297263735272,0.058498776265821,0.0282317980017542
"7695","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",18,"ctl_39",0.261671680686682,0.384943950947958,0.323794840900774
"7696","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",19,"ctl_40",0.052664972117705,0.132042994502028,0.0927835492539988
"7697","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",20,"ctl_41",-0.187067796057075,-0.11462145056445,-0.150676960469101
"7698","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",21,"ctl_42",-0.117510514079743,0.0141341004936931,-0.0769388536034416
"7699","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",22,"ctl_43",0.0570217312275683,0.124164767741008,0.0907495721840859
"7700","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",23,"ctl_44",-0.0997686215894823,0.0192995963796764,-0.0167443381164418
"7701","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",24,"ctl_45",0.0778930813662457,0.171448027282117,0.124476401501095
"7702","humi.models.YS$Builder","X0569_4222343.csv",0.01,"exec_25",25,"PIK3CA",-0.827223734389969,-0.68644789088191,-0.755252371145735
